轮播频道,#genre#
CCTV6流金岁月,https://www.9kds.com/d/1905.php?t=1&id=LIVEOYY31H24H48NE&kl=www.9kds.com
港澳台,#genre#
翡翠台,http://push.cdn1.hls123.de:8080/streams/ef5addc0849/index.m3u8
明珠台,http://push.cdn1.hls123.de:8080/streams/89a8p45a15e/index.m3u8
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
TVB Plus,http://push.cdn1.hls123.de:8080/streams/gw8n98gubb4/index.m3u8
无线新闻,http://push.cdn1.hls123.de:8080/streams/n66wwnx3l7i/index.m3u8
TVB星河,http://push.cdn1.hls123.de:8080/streams/hbiwgswysds/index.m3u8
华丽翡翠台,http://push.cdn1.hls123.de:8080/streams/n6dnsi33w2e/index.m3u8
ViuTV,http://push.cdn1.hls123.de:8080/streams/iewbjlpp9v/index.m3u8
ViuTVsix,http://push.cdn1.hls123.de:8080/streams/5lthhpr4cx3/index.m3u8
Now新闻台,http://push.cdn1.hls123.de:8080/streams/zed7kdzyh1/index.m3u8
HOY TV,http://push.cdn1.hls123.de:8080/streams/dguce4v9b69/index.m3u8
HOY资讯台,http://push.cdn1.hls123.de:8080/streams/xeblk620c0e/index.m3u8
凤凰中文,http://push.cdn1.hls123.de:8080/streams/a4y2t99pzyi/index.m3u8
凤凰资讯,http://push.cdn1.hls123.de:8080/streams/0u0qd5ovqkg/index.m3u8
凤凰香港,http://push.cdn1.hls123.de:8080/streams/898y722sqjr/index.m3u8
澳视澳门,http://push.cdn1.hls123.de:8080/streams/2r8ba88ujh6/index.m3u8
澳视卫星,http://push.cdn1.hls123.de:8080/streams/gese9d57376/index.m3u8
澳门莲花,http://push.cdn1.hls123.de:8080/streams/8nsrl4s4evv/index.m3u8
重温经典,http://push.cdn1.hls123.de:8080/streams/g0jj471jied/index.m3u8
东森戏剧,https://cdn.19891230.eu.org/api/ET-Drama-Channel/index.m3u8
好莱坞电影台,https://cdn.19891230.eu.org/api/Hollywood-Movie/index.m3u8
纬来电影,https://cdn.19891230.eu.org/api/VL-Movies/index.m3u8
纬来戏剧,https://cdn.19891230.eu.org/api/VL-Drama/index.m3u8
纬来体育,https://cdn.19891230.eu.org/api/VL-Sports/index.m3u8
纬来日本,https://cdn.19891230.eu.org/api/VL-Japan/index.m3u8
年代新闻,https://cdn.19891230.eu.org/api/Era-News/index.m3u8
中天综合,https://cdn.19891230.eu.org/api/Cti-K/index.m3u8
中天娱乐,https://cdn.19891230.eu.org/api/Cti-E/index.m3u8
东森电影,https://cdn.19891230.eu.org/api/ET-Movie/index.m3u8
东森洋片,https://cdn.19891230.eu.org/api/ET-Foreign-Movie-Channel/index.m3u8
东森综合,https://cdn.19891230.eu.org/api/ET-Variety-Channel/index.m3u8
龙祥时代,https://cdn.19891230.eu.org/api/LSTIME-Movie/index.m3u8
中天新闻,https://cdn.19891230.eu.org/4gtv/4gtv-4gtv009/index.m3u8
中天亚洲,https://cdn.19891230.eu.org/api/Cti-I/index.m3u8
备用港澳台1,#genre#
鳳凰中文,http://cdn6.163189.xyz/163189/fhzw#http://75.127.89.169:35441/endday20260630.php?id=160#http://75.127.89.169:35441/endday20260630.php?id=163
鳳凰資訊,http://cdn6.163189.xyz/163189/fhzx#http://75.127.89.169:35441/endday20260630.php?id=158
鳳凰香港,http://75.127.89.169:35441/endday20260630.php?id=159#http://75.127.89.169:35441/endday20260630.php?id=162#http://cdn6.163189.xyz/163189/fhhk#http://75.127.89.169:35441/endday20260630.php?id=161
翡翠台,http://o11.163189.xyz/stream/tvb/fct/#http://mytv.cdn.loc.cc/o12.php?id=fct#http://75.127.89.169:35441/endday20260630.php?id=121#https://cdn10.163189.xyz/163189/fct/
翡翠台(新加坡),http://75.127.89.169:35441/endday20260630.php?id=122
翡翠台(馬來),http://75.127.89.169:35441/endday20260630.php?id=123
翡翠台(英國),http://75.127.89.169:35441/endday20260630.php?id=124
翡翠台(美加東),http://75.127.89.169:35441/endday20260630.php?id=125
翡翠台(美加西),http://75.127.89.169:35441/endday20260630.php?id=126
翡翠台(歐洲),http://75.127.89.169:35441/endday20260630.php?id=127
TVBplus,http://o11.163189.xyz/stream/tvb/tvbp/#http://75.127.89.169:35441/endday20260630.php?id=128#http://75.127.89.169:35441/endday20260630.php?id=132#http://75.127.89.169:35441/endday20260630.php?id=134#https://cdn10.163189.xyz/163189/tvbp/
無綫新聞台,http://cdn6.163189.xyz/163189/wxxw#http://75.127.89.169:35441/endday20260630.php?id=134#http://75.127.89.169:35441/endday20260630.php?id=135#http://75.127.89.169:35441/endday20260630.php?id=137
明珠台,http://o11.163189.xyz/stream/tvb/mzt/#http://mytv.cdn.loc.cc/o12.php?id=mzt#http://75.127.89.169:35441/endday20260630.php?id=147#http://75.127.89.169:35441/endday20260630.php?id=149#http://75.127.89.169:35441/endday20260630.php?id=150#https://cdn10.163189.xyz/163189/mzt/
TVB生活台,http://75.127.89.169:35441/endday20260630.php?id=152#http://75.127.89.169:35441/endday20260630.php?id=153
TVB星河頻道,http://75.127.89.169:35441/endday20260630.php?id=155
TVB星河頻道(粤),http://75.127.89.169:35441/endday20260630.php?id=154
ViuTV,https://cdn10.163189.xyz/163189/viu/#http://75.127.89.169:35441/endday20260630.php?id=286#http://75.127.89.169:35441/endday20260630.php?id=287
ViuTV6,https://cdn10.163189.xyz/163189/viu6/#http://75.127.89.169:35441/endday20260630.php?id=288
HOY76,https://cdn11.163189.xyz/163189/hoy76#http://75.127.89.169:35441/endday20260630.php?id=276
HOY77,http://cdn6.163189.xyz/163189/hoy#http://cdn.163189.xyz/163189/hoy#http://75.127.89.169:35441/endday20260630.php?id=277#http://75.127.89.169:35441/endday20260630.php?id=279
HOY78,http://cdn.163189.xyz/163189/hoy78#http://75.127.89.169:35441/endday20260630.php?id=280#http://75.127.89.169:35441/endday20260630.php?id=281#http://75.127.89.169:35441/endday20260630.php?id=282
TVBS亞洲台HK,http://75.127.89.169:35441/endday20260630.php?id=283#http://75.127.89.169:35441/endday20260630.php?id=284
蓮花衛視,http://75.127.89.169:35441/endday20260630.php?id=253#http://75.127.89.169:35441/endday20260630.php?id=254#http://75.127.89.169:35441/endday20260630.php?id=255
亞洲武侠,http://cdn6.163189.xyz/163189/yzwx,http://75.127.89.169:35441/endday20260630.php?id=256
亞洲武侠國,http://75.127.89.169:35441/endday20260630.php?id=257
KTSF26,http://75.127.89.169:35441/endday20260630.php?id=262
中國電影頻道,http://75.127.89.169:35441/endday20260630.php?id=263#http://75.127.89.169:35441/endday20260630.php?id=264
thiII,http://75.127.89.169:35441/endday20260630.php?id=265#http://75.127.89.169:35441/endday20260630.php?id=266
美亞電影台,http://75.127.89.169:35441/endday20260630.php?id=381#http://75.127.89.169:35441/endday20260630.php?id=382
ANIMAX,http://75.127.89.169:35441/endday20260630.php?id=403
Love Nature,http://75.127.89.169:35441/endday20260630.php?id=406
CONCert,http://75.127.89.169:35441/endday20260630.php?id=411
90c00c,http://75.127.89.169:35441/endday20260630.php?id=411


RHK31,http://cdn.163189.xyz/163189/rthk31#http://75.127.89.169:35441/endday20260630.php?id=291#http://75.127.89.169:35441/endday20260630.php?id=293
RHK32,http://cdn.163189.xyz/163189/rthk32#http://75.127.89.169:35441/endday20260630.php?id=294#http://75.127.89.169:35441/endday20260630.php?id=296
RHK34,http://75.127.89.169:35441/endday20260630.php?id=298
RHK35,http://75.127.89.169:35441/endday20260630.php?id=299
TVN,http://75.127.89.169:35441/endday20260630.php?id=311
KIX,http://75.127.89.169:35441/endday20260630.php?id=345#http://75.127.89.169:35441/endday20260630.php?id=346
UnIfI SPORTS,http://75.127.89.169:35441/endday20260630.php?id=164
TVB1,http://75.127.89.169:35441/endday20260630.php?id=165
TVB娱樂新聞,http://75.127.89.169:35441/endday20260630.php?id=165#http://75.127.89.169:35441/endday20260630.php?id=349#http://75.127.89.169:35441/endday20260630.php?id=350#http://75.127.89.169:35441/endday20260630.php?id=351#http://75.127.89.169:35441/endday20260630.php?id=354
TVB1,http://cdn6.163189.xyz/163189/tvb1
TVBJ,http://cdn6.163189.xyz/163189/j1
明珠劇集台,http://75.127.89.169:35441/endday20260630.php?id=166
翡翠劇集台,http://75.127.89.169:35441/endday20260630.php?id=168
黄金華劇台,http://75.127.89.169:35441/endday20260630.php?id=356#http://75.127.89.169:35441/endday20260630.php?id=331#https://cdn10.163189.xyz/163189/hjhjt/
TVBe,id=170
PopC,http://75.127.89.169:35441/endday20260630.php?id=170#http://75.127.89.169:35441/endday20260630.php?id=171
Now爆谷台,http://75.127.89.169:35441/endday20260630.php?id=173#http://75.127.89.169:35441/endday20260630.php?id=174
Now星影台,http://75.127.89.169:35441/endday20260630.php?id=176#ihttp://75.127.89.169:35441/endday20260630.php?id=178
Now華劇台,http://75.127.89.169:35441/endday20260630.php?id=183#http://75.127.89.169:35441/endday20260630.php?id=184
Now_viu劇集台,http://75.127.89.169:35441/endday20260630.php?id=185#http://75.127.89.169:35441/endday20260630.php?id=187#http://75.127.89.169:35441/endday20260630.php?id=188
Now新聞台,http://75.127.89.169:35441/endday20260630.php?id=190#http://75.127.89.169:35441/endday20260630.php?id=191
Now直播台,http://75.127.89.169:35441/endday20260630.php?id=193#http://75.127.89.169:35441/endday20260630.php?id=194
Now財經台,http://75.127.89.169:35441/endday20260630.php?id=196#http://75.127.89.169:35441/endday20260630.php?id=197
Now報價台,http://75.127.89.169:35441/endday20260630.php?id=327#http://75.127.89.169:35441/endday20260630.php?id=328#http://75.127.89.169:35441/endday20260630.php?id=329
Now紫金國際,http://75.127.89.169:35441/endday20260630.php?id=199
Now華劇台,?id=355#nTV.php?id=356
Now_sport1,http://75.127.89.169:35441/endday20260630.php?id=787
Now_sport2,http://75.127.89.169:35441/endday20260630.php?id=788
Now_sport3,http://75.127.89.169:35441/endday20260630.php?id=789
Now_sport4,http://75.127.89.169:35441/endday20260630.php?id=790
Now_sport5,http://75.127.89.169:35441/endday20260630.php?id=791
Now_sport6,http://75.127.89.169:35441/endday20260630.php?id=792
Now_sport7,http://75.127.89.169:35441/endday20260630.php?id=793
Now_sport直播1,id=228
Now_sport英超,id=230
Now_sport英超TV,=232



Now618,http://75.127.89.169:35441/endday20260630.php?id=229#http://75.127.89.169:35441/endday20260630.php?id=230
Now_sport英超1,http://75.127.89.169:35441/endday20260630.php?id=234#http://75.127.89.169:35441/endday20260630.php?id=235

beINsport1,http://75.127.89.169:35441/endday20260630.php?id=243
beINsport2,http://75.127.89.169:35441/endday20260630.php?id=244
beINsport3,http://75.127.89.169:35441/endday20260630.php?id=245
Now_sport_PRINE,http://75.127.89.169:35441/endday20260630.php?id=248
Now_sport_641,p?id=246
有線18,http://75.127.89.169:35441/endday20260630.php?id=321#http://75.127.89.169:35441/endday20260630.php?id=322
MyTV18,http://75.127.89.169:35441/endday20260630.php?id=323#http://75.127.89.169:35441/endday20260630.php?id=324
賽馬88台,http://75.127.89.169:35441/endday20260630.php?id=326
NBATV,http://75.127.89.169:35441/endday20260630.php?id=252
ThiII恐怖電影,http://75.127.89.169:35441/endday20260630.php?id=266
CCM(國),http://75.127.89.169:35441/endday20260630.php?id=268#http://75.127.89.169:35441/endday20260630.php?id=269#http://75.127.89.169:35441/endday20260630.php?id=270
CCM(粤),http://75.127.89.169:35441/endday20260630.php?id=269
TVB-獎門人,http://75.127.89.169:35441/endday20260630.php?id=138
TVB-Music,http://75.127.89.169:35441/endday20260630.php?id=142
TVB-怪談,http://75.127.89.169:35441/endday20260630.php?id=143
TVB-金曲,http://75.127.89.169:35441/endday20260630.php?id=142 
TVB-EYT,http://75.127.89.169:35441/endday20260630.php?id=139
TVB-劇場,http://75.127.89.169:35441/endday20260630.php?id=145
TVB-煲劇,http://75.127.89.169:35441/endday20260630.php?id=146
TVB-話當年,http://75.127.89.169:35441/endday20260630.php?id=144
TVB-識嘆,http://75.127.89.169:35441/endday20260630.php?id=141
TVB-識食,http://75.127.89.169:35441/endday20260630.php?id=140
MyTV黄金翡翠台,http://75.127.89.169:35441/endday20260630.php?id=355#http://75.127.89.169:35441/endday20260630.php?id=359
MyTV华语剧,http://75.127.89.169:35441/endday20260630.php?id=341#http://75.127.89.169:35441/endday20260630.php?id=342
MyTV亚洲剧,http://75.127.89.169:35441/endday20260630.php?id=334#http://75.127.89.169:35441/endday20260630.php?id=338
MyTV少儿,http://75.127.89.169:35441/endday20260630.php?id=366#http://75.127.89.169:35441/endday20260630.php?id=367
ZOOMOO,http://75.127.89.169:35441/endday20260630.php?id=368
大尼克兒童卡通,http://75.127.89.169:35441/endday20260630.php?id=370
尼克兒童卡通,http://75.127.89.169:35441/endday20260630.php?id=372
DreamWorks 夢工廠動畫,http://75.127.89.169:35441/endday20260630.php?id=374
MyTV SUPER FREE,http://75.127.89.169:35441/endday20260630.php?id=332
MyTV-體育,http://75.127.89.169:35441/endday20260630.php?id=413
MyTV粤语片,http://75.127.89.169:35441/endday20260630.php?id=375#http://75.127.89.169:35441/endday20260630.php?id=377
MyTV戏曲,http://75.127.89.169:35441/endday20260630.php?id=363#http://75.127.89.169:35441/endday20260630.php?id=365
MyTV直播台,http://75.127.89.169:35441/endday20260630.php?id=414#http://75.127.89.169:35441/endday20260630.php?id=415#http://75.127.89.169:35441/endday20260630.php?id=417#http://75.127.89.169:35441/endday20260630.php?id=418#http://75.127.89.169:35441/endday20260630.php?id=419
ANIMAX,http://75.127.89.169:35441/endday20260630.php?id=403
POpC,http://75.127.89.169:35441/endday20260630.php?id=402
AXN,http://75.127.89.169:35441/endday20260630.php?id=393
FashionBox,http://75.127.89.169:35441/endday20260630.php?id=307
中旺電視,http://75.127.89.169:35441/endday20260630.php?id=308

FashionBox,http://75.127.89.169:35441/endday20260630.php?id=309
KIX,http://75.127.89.169:35441/endday20260630.php?id=346
TVN,http://75.127.89.169:35441/endday20260630.php?id=311#http://75.127.89.169:35441/endday20260630.php?id=312
ROCK_Action,http://75.127.89.169:35441/endday20260630.php?id=314#http://75.127.89.169:35441/endday20260630.php?id=315
RockEntertaiment,http://75.127.89.169:35441/endday20260630.php?id=317#http://75.127.89.169:35441/endday20260630.php?id=318
RockExtreme,http://75.127.89.169:35441/endday20260630.php?id=320

澳視澳門,http://cdn6.163189.xyz/163189/asam
澳門Macau,http://cdn6.163189.xyz/163189/as
澳門體育,http://cdn6.163189.xyz/163189/amty
澳門綜藝,http://cdn6.163189.xyz/163189/amzy
备用港澳台2,#genre#
中視,http://75.127.89.169:35441/endday20260630.php?id=426http://75.127.89.169:35441/endday20260630.php?id=427#http://220.135.241.47:8301/0.ts
中視新聞,http://75.127.89.169:35441/endday20260630.php?id=428#http://75.127.89.169:35441/endday20260630.php?id=431#http://220.135.241.47:8302/0.ts
中視經典,http://220.135.241.47:8321/0.ts
中視菁采,http://220.135.241.47:8322/0.ts
客家电视,http://75.127.89.169:35441/endday20260630.php?id=432#http://220.135.241.47:8303/0.ts
幸福空間居家,http://75.127.89.169:35441/endday20260630.php?id=434
公視,http://75.127.89.169:35441/endday20260630.php?id=435#http://75.127.89.169:35441/endday20260630.php?id=436#http://220.135.241.47:8305/0.ts
PTSxs,id=http://75.127.89.169:35441/endday20260630.php?id=437#http://220.135.241.47:8312/0.ts
公視戲劇,http://75.127.89.169:35441/endday20260630.php?id=438#http://75.127.89.169:35441/endday20260630.php?id=439#https://cdn12.178.indevs.in/163189/2973b910e7719c08
公視台語台,http://75.127.89.169:35441/endday20260630.php?id=440#http://220.135.241.47:8306/0.ts
民視,http://75.127.89.169:35441/endday20260630.php?id=442#http://75.127.89.169:35441/endday20260630.php?id=443#http://75.127.89.169:35441/endday20260630.php?id=444#http://220.135.241.47:8308/0.ts
民視第一台,http://75.127.89.169:35441/endday20260630.php?id=446#http://75.127.89.169:35441/endday20260630.php?id=447#http://220.135.241.47:8309/0.ts
民視台灣台,http://75.127.89.169:35441/endday20260630.php?id=449#http://75.127.89.169:35441/endday20260630.php?id=450#http://220.135.241.47:8311/0.ts
民視新聞台,http://75.127.89.169:35441/endday20260630.php?id=452#http://75.127.89.169:35441/endday20260630.php?id=453#http://220.135.241.47:8310/0.ts
民視影劇,http://75.127.89.169:35441/endday20260630.php?id=455#http://75.127.89.169:35441/endday20260630.php?id=456#https://cdn12.178.indevs.in/163189/73d93f1c22fa91d7
民視旅遊,http://75.127.89.169:35441/endday20260630.php?id=458
民視綜藝,http://75.127.89.169:35441/endday20260630.php?id=459#http://75.127.89.169:35441/endday20260630.php?id=460
台視,http://75.127.89.169:35441/endday20260630.php?id=461#http://220.135.241.47:8313/0.ts
台視新聞,http://75.127.89.169:35441/endday20260630.php?id=464#http://220.135.241.47:8314/0.ts
台視綜合,http://75.127.89.169:35441/endday20260630.php?id=467#http://220.135.241.47:8316/0.ts
台視財經,http://75.127.89.169:35441/endday20260630.php?id=469#http://220.135.241.47:8315/0.ts
台灣戲劇台,http://75.127.89.169:35441/endday20260630.php?id=471
華視,http://75.127.89.169:35441/endday20260630.php?id=473#http://75.127.89.169:35441/endday20260630.php?id=474#http://75.127.89.169:35441/endday20260630.php?id=475#http://75.127.89.169:35441/endday20260630.php?id=476#http://220.135.241.47:8317/0.ts 
華視新聞資訊,http://75.127.89.169:35441/endday20260630.php?id=477#http://75.127.89.169:35441/endday20260630.php?id=478http://220.135.241.47:8319/0.ts
華視教育體育文化,http://220.135.241.47:8318/0.ts
霹靂布袋戲,http://75.127.89.169:35441/endday20260630.php?id=479
壹新聞,http://75.127.89.169:35441/endday20260630.php?id=480#http://75.127.89.169:35441/endday20260630.php?id=481
壹電影,http://75.127.89.169:35441/endday20260630.php?id=483
JET綜合,http://75.127.89.169:35441/endday20260630.php?id=484
年代新聞,http://75.127.89.169:35441/endday20260630.php?id=485#http://75.127.89.169:35441/endday20260630.php?id=486
年代MUCH,http://75.127.89.169:35441/endday20260630.php?id=487
非凡新聞,http://75.127.89.169:35441/endday20260630.php?id=488
非凡商業,http://75.127.89.169:35441/endday20260630.php?id=491
寰宇新聞,http://75.127.89.169:35441/endday20260630.php?id=493#http://75.127.89.169:35441/endday20260630.php?id=495
寰宇新聞台灣台,http://75.127.89.169:35441/endday20260630.php?id=492#http://75.127.89.169:35441/endday20260630.php?id=496#http://75.127.89.169:35441/endday20260630.php?id=497#http://75.127.89.169:35441/endday20260630.php?id=498 
寰宇財經,http://75.127.89.169:35441/endday20260630.php?id=499
鏡新聞,http://75.127.89.169:35441/endday20260630.php?id=502#http://75.127.89.169:35441/endday20260630.php?id=503
超視34.5,http://75.127.89.169:35441/endday20260630.php?id=504
東森美洲,http://75.127.89.169:35441/endday20260630.php?id=506 
東森中國台,http://75.127.89.169:35441/endday20260630.php?id=510
東森超視,http://75.127.89.169:35441/endday20260630.php?id=512
東森綜合,http://75.127.89.169:35441/endday20260630.php?id=515
東森LIVE,http://75.127.89.169:35441/endday20260630.php?id=518#http://75.127.89.169:35441/endday20260630.php?id=519
東森新聞,http://75.127.89.169:35441/endday20260630.php?id=520
東森財經新聞,http://75.127.89.169:35441/endday20260630.php?id=522#http://75.127.89.169:35441/endday20260630.php?id=523#http://75.127.89.169:35441/endday20260630.php?id=524#http://75.127.89.169:35441/endday20260630.php?id=525
東森電影,http://75.127.89.169:35441/endday20260630.php?id=527#http://75.127.89.169:35441/endday20260630.php?id=529 
東森洋片,http://75.127.89.169:35441/endday20260630.php?id=530#http://75.127.89.169:35441/endday20260630.php?id=532
東森戲劇,http://75.127.89.169:35441/endday20260630.php?id=533#http://75.127.89.169:35441/endday20260630.php?id=535
東森YoYo,http://75.127.89.169:35441/endday20260630.php?id=536#http://75.127.89.169:35441/endday20260630.php?id=537
金光布袋戲,http://75.127.89.169:35441/endday20260630.php?id=534
MOMO_TV,http://75.127.89.169:35441/endday20260630.php?id=540
momo親子台,http://75.127.89.169:35441/endday20260630.php?id=543
國興衛視,id=http://75.127.89.169:35441/endday20260630.php?id=544
龍祥时代,http://75.127.89.169:35441/endday20260630.php?id=545#https://smt.1678520.xyz/163189/lxsd
影迷數位電影台,https://cdn12.178.indevs.in/163189/a643783ec587540e
龍華偶像,http://75.127.89.169:35441/endday20260630.php?id=546#http://75.127.89.169:35441/endday20260630.php?id=548#https://cdn8.163189.xyz/163189/lhox
龍華戲劇,http://75.127.89.169:35441/endday20260630.php?id=552#https://cdn8.163189.xyz/163189/lhxj
龍華電影,http://75.127.89.169:35441/endday20260630.php?id=554#https://cdn8.163189.xyz/163189/lhdy
龍華日韓,http://75.127.89.169:35441/endday20260630.php?id=553#https://cdn8.163189.xyz/163189/lhrh
龍華影劇,http://75.127.89.169:35441/endday20260630.php?id=556
龍華卡通,http://75.127.89.169:35441/endday20260630.php?id=559#https://cdn8.163189.xyz/163189/lhkt
龍華洋片,https://cdn8.163189.xyz/163189/lhyp
龍華經典,http://75.127.89.169:35441/endday20260630.php?id=555#https://cdn8.163189.xyz/163189/lhjd
三立綜合台,http://75.127.89.169:35441/endday20260630.php?id=564#http://75.127.89.169:35441/endday20260630.php?id=565
三立台灣台,http://75.127.89.169:35441/endday20260630.php?id=567#http://75.127.89.169:35441/endday20260630.php?id=568
三立戲劇台,http://75.127.89.169:35441/endday20260630.php?id=569#http://75.127.89.169:35441/endday20260630.php?id=571
三立新聞,http://75.127.89.169:35441/endday20260630.php?id=573#http://vip.813555.xyz/FengYunTV.php?id=568
三立iNEWS,http://75.127.89.169:35441/endday20260630.php?id=575#http://75.127.89.169:35441/endday20260630.php?id=576#http://75.127.89.169:35441/endday20260630.php?id=579
三立國際台,http://75.127.89.169:35441/endday20260630.php?id=578
中天新聞,http://75.127.89.169:35441/endday20260630.php?id=580#http://75.127.89.169:35441/endday20260630.php?id=581
中天綜合,http://75.127.89.169:35441/endday20260630.php?id=582#http://75.127.89.169:35441/endday20260630.php?id=583
中天娛樂,http://75.127.89.169:35441/endday20260630.php?id=585#http://75.127.89.169:35441/endday20260630.php?id=587
緯來綜合,http://75.127.89.169:35441/endday20260630.php?id=588#http://75.127.89.169:35441/endday20260630.php?id=589
五星體育,http://75.127.89.169:35441/endday20260630.php?id=591
緯來戲劇,http://75.127.89.169:35441/endday20260630.php?id=592#http://75.127.89.169:35441/endday20260630.php?id=593#https://smt.1678520.xyz/163189/wlxj
緯來日本,http://75.127.89.169:35441/endday20260630.php?id=594#http://75.127.89.169:35441/endday20260630.php?id=595
緯來育樂,http://75.127.89.169:35441/endday20260630.php?id=596#http://75.127.89.169:35441/endday20260630.php?id=597
緯來電影,http://75.127.89.169:35441/endday20260630.php?id=598#http://75.127.89.169:35441/endday20260630.php?id=599#https://smt.1678520.xyz/163189/wldy
緯來體育,http://75.127.89.169:35441/endday20260630.php?id=600#http://75.127.89.169:35441/endday20260630.php?id=601#https://smt.1678520.xyz/163189/wlty
八大綜合台,http://75.127.89.169:35441/endday20260630.php?id=603#http://75.127.89.169:35441/endday20260630.php?id=609#http://75.127.89.169:35441/endday20260630.php?id=608
八大精彩台,http://75.127.89.169:35441/endday20260630.php?id=604
八大綜藝,http://75.127.89.169:35441/endday20260630.php?id=605
八大戲劇,http://75.127.89.169:35441/endday20260630.php?id=607
八大娛樂台,http://75.127.89.169:35441/endday20260630.php?id=613#http://75.127.89.169:35441/endday20260630.php?id=615
TVBS新聞台,http://75.127.89.169:35441/endday20260630.php?id=617
TVBS精采台,http://75.127.89.169:35441/endday20260630.php?id=618
TVBS歡樂台,http://75.127.89.169:35441/endday20260630.php?id=619#http://75.127.89.169:35441/endday20260630.php?id=620
TVBS,http://75.127.89.169:35441/endday20260630.php?id=621#http://75.127.89.169:35441/endday20260630.php?id=622
靖天綜合台,http://75.127.89.169:35441/endday20260630.php?id=624
靖天日本台,http://75.127.89.169:35441/endday20260630.php?id=626
靖天卡通台,http://75.127.89.169:35441/endday20260630.php?id=628#http://75.127.89.169:35441/endday20260630.php?id=629
靖洋卡通台,http://75.127.89.169:35441/endday20260630.php?id=630
靖天电影台,http://75.127.89.169:35441/endday20260630.php?id=632#https://cdn12.178.indevs.in/163189/ed33509e03e78c7a
靖天資訊台,http://75.127.89.169:35441/endday20260630.php?id=633
靖天國際,http://75.127.89.169:35441/endday20260630.php?id=635#http://75.127.89.169:35441/endday20260630.php?id=636#http://75.127.89.169:35441/endday20260630.php?id=637
靖天戲劇,http://75.127.89.169:35441/endday20260630.php?id=638#https://cdn12.178.indevs.in/163189/177d541552f78003
靖洋戲劇,http://75.127.89.169:35441/endday20260630.php?id=639#https://cdn12.178.indevs.in/163189/25084ef5a2662aad
靖天育樂,http://75.127.89.169:35441/endday20260630.php?id=640
靖天映畫,http://75.127.89.169:35441/endday20260630.php?id=641#https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天歡樂台,http://75.127.89.169:35441/endday20260630.php?id=643
華藝中文台,http://75.127.89.169:35441/endday20260630.php?id=644
壹電影,http://75.127.89.169:35441/endday20260630.php?id=645
LUXETV,http://75.127.89.169:35441/endday20260630.php?id=646
Travl頻道,http://75.127.89.169:35441/endday20260630.php?id=647#http://75.127.89.169:35441/endday20260630.php?id=648
美食星球,http://75.127.89.169:35441/endday20260630.php?id=649
亞洲旅遊,http://75.127.89.169:35441/endday20260630.php?id=651#http://75.127.89.169:35441/endday20260630.php?id=652
EYE_TV旅遊,http://75.127.89.169:35441/endday20260630.php?id=654
EYE_TV戲劇,http://75.127.89.169:35441/endday20260630.php?id=655
DAZN1,http://75.127.89.169:35441/endday20260630.php?id=656#http://75.127.89.169:35441/endday20260630.php?id=658
DAZN2,http://75.127.89.169:35441/endday20260630.php?id=659#http://75.127.89.169:35441/endday20260630.php?id=661
ELTA影劇,http://75.127.89.169:35441/endday20260630.php?id=663#http://75.127.89.169:35441/endday20260630.php?id=666
ELTA日韓,http://75.127.89.169:35441/endday20260630.php?id=662
ELTA綜合,http://75.127.89.169:35441/endday20260630.php?id=667
ELTA寵物運動,http://75.127.89.169:35441/endday20260630.php?id=669#http://75.127.89.169:35441/endday20260630.php?id=671
ELTA生活旅遊,http://75.127.89.169:35441/endday20260630.php?id=672
ELTA體育1台,http://75.127.89.169:35441/endday20260630.php?id=673
ELTA體育2台,http://75.127.89.169:35441/endday20260630.php?id=675
ELTA體育3台,http://75.127.89.169:35441/endday20260630.php?id=677
ELTA體育4台,http://75.127.89.169:35441/endday20260630.php?id=679
ELTA體育MAX1,http://75.127.89.169:35441/endday20260630.php?id=681
ELTA體育MAX2,http://75.127.89.169:35441/endday20260630.php?id=682
ELTA體育MAX3,http://75.127.89.169:35441/endday20260630.php?id=683
ELTA體育MAX4,http://75.127.89.169:35441/endday20260630.php?id=684
GINXEsportsTV,http://75.127.89.169:35441/endday20260630.php?id=685
博斯運動1,http://75.127.89.169:35441/endday20260630.php?id=686#http://75.127.89.169:35441/endday20260630.php?id=687
博斯運動2,http://75.127.89.169:35441/endday20260630.php?id=688#http://75.127.89.169:35441/endday20260630.php?id=689
博斯高球1,http://75.127.89.169:35441/endday20260630.php?id=690#http://75.127.89.169:35441/endday20260630.php?id=691
博斯高球2,http://75.127.89.169:35441/endday20260630.php?id=693#http://75.127.89.169:35441/endday20260630.php?id=692
博斯無限,http://75.127.89.169:35441/endday20260630.php?id=696
博斯無限2,http://75.127.89.169:35441/endday20260630.php?id=697#http://75.127.89.169:35441/endday20260630.php?id=698
博斯網球,http://75.127.89.169:35441/endday20260630.php?id=694#http://75.127.89.169:35441/endday20260630.php?id=695
博斯魅力,http://75.127.89.169:35441/endday20260630.php?id=699
智林體育台,http://75.127.89.169:35441/endday20260630.php?id=700#http://75.127.89.169:35441/endday20260630.php?id=780
歐洲體育,http://75.127.89.169:35441/endday20260630.php?id=701
CART NITO動漫,http://75.127.89.169:35441/endday20260630.php?id=703
CN卡通,http://75.127.89.169:35441/endday20260630.php?id=704#http://75.127.89.169:35441/endday20260630.php?id=706
